datetime,open,high,low,close,volume
2024-01-02 09:30:00,250.0,250.14999,248.83,249.14999,5742832
2024-01-02 09:32:00,249.1759,249.5,246.3,246.44,1589930
2024-01-02 09:34:00,246.46989,246.73,245.00999,246.73,1684027
2024-01-02 09:36:00,246.735,247.44,246.0945,247.355,1257392
2024-01-02 09:38:00,247.33501,247.73,246.12,246.42,1017807
2024-01-02 09:40:00,246.42999,246.46001,245.2,245.34061,1207903
2024-01-02 09:42:00,245.2601,245.33,244.41,244.92999,1540295
2024-01-02 09:44:00,244.89,246.49001,244.89,246.17,1161536
2024-01-02 09:46:00,246.19,247.27,246.17999,246.64,1142076
2024-01-02 09:48:00,246.6335,246.9399,245.82001,245.92999,821486
2024-01-02 09:50:00,245.95,247.8699,245.7,247.8199,1370302
2024-01-02 09:52:00,247.82001,248.59,247.6001,247.8844,1136931
2024-01-02 09:54:00,247.89,248.49001,247.5143,247.845,808422
2024-01-02 09:56:00,247.8196,248.38,246.95,248.32829,1024065
2024-01-02 09:58:00,248.30701,248.81,248.17,248.79401,1076343
2024-01-02 10:00:00,248.78,249.75819,248.6507,249.64,1300095
2024-01-02 10:02:00,249.6261,250.05,249.25999,249.74001,1136920
2024-01-02 10:04:00,249.7101,249.9899,249.05,249.315,753116
2024-01-02 10:06:00,249.3391,249.9799,249.11,249.5797,725632
2024-01-02 10:08:00,249.57069,249.96989,248.86011,249.82001,1109195
2024-01-02 10:10:00,249.85001,250.08,248.89,248.9989,949858
2024-01-02 10:12:00,248.99001,249.87,248.96001,249.5735,748591
2024-01-02 10:14:00,249.59129,249.7,248.5,248.7924,779803
2024-01-02 10:16:00,248.71001,248.96989,248.11,248.3255,665387
2024-01-02 10:18:00,248.29939,248.99001,248.05,248.78011,695349
2024-01-02 10:20:00,248.8,249.89999,248.69,249.67,979322
2024-01-02 10:22:00,249.6628,250.38,249.62,250.24001,1010986
2024-01-02 10:24:00,250.2141,251.25,250.2141,250.50999,1341838
2024-01-02 10:26:00,250.48579,250.789,249.63,249.67999,959175
2024-01-02 10:28:00,249.7039,249.9099,249.39999,249.61,690666
2024-01-02 10:30:00,249.60001,249.6382,248.011,248.03,1098282
2024-01-02 10:32:00,248.0137,248.65401,248.0137,248.5755,724564
2024-01-02 10:34:00,248.59,248.9297,247.88,248.0701,856842
2024-01-02 10:36:00,248.095,248.11,247.25999,247.46001,731495
2024-01-02 10:38:00,247.46001,247.63,246.82001,247.37,859013
2024-01-02 10:40:00,247.38,247.86,247.2901,247.422,689988
2024-01-02 10:42:00,247.42,248.06,247.41,247.935,584835
2024-01-02 10:44:00,247.94,248.45,247.85001,248.345,785511
2024-01-02 10:46:00,248.345,248.39999,247.78,248.3035,536075
2024-01-02 10:48:00,248.30499,248.66,247.89999,247.9101,781377
2024-01-02 10:50:00,247.91319,249.0,247.88,248.92,747563
2024-01-02 10:52:00,248.9151,248.9973,248.42,248.5213,544268
2024-01-02 10:54:00,248.52,249.35001,248.52,249.2399,543165
2024-01-02 10:56:00,249.19701,249.25,248.61,248.6116,570743
2024-01-02 10:58:00,248.6059,248.98,248.5,248.92,449292
2024-01-02 11:00:00,248.89999,249.2,248.64,248.64999,539672
2024-01-02 11:02:00,248.62,248.77,248.34,248.57001,364422
2024-01-02 11:04:00,248.5715,249.26691,248.53999,249.02,405611
2024-01-02 11:06:00,249.105,249.19,248.89999,249.03,723768
2024-01-02 11:08:00,249.08389,249.6299,249.00011,249.34,482344
2024-01-02 11:10:00,249.36501,250.03999,249.27,249.88,735445
2024-01-02 11:12:00,249.89,249.92999,249.4901,249.81,385073
2024-01-02 11:14:00,249.84,249.96001,249.61861,249.87,444383
2024-01-02 11:16:00,249.84,249.92,249.31,249.46001,357551
2024-01-02 11:18:00,249.39999,249.8699,249.35001,249.83,341894
2024-01-02 11:20:00,249.825,250.07001,249.78,249.9101,485511
2024-01-02 11:22:00,249.929,250.25999,249.55009,249.685,576579
2024-01-02 11:24:00,249.7099,249.8,249.5,249.7749,256546
2024-01-02 11:26:00,249.77499,250.0,249.7401,249.8484,286562
