symbol,rank,scanCode,priceRange,avgVolumeAbove,changePercent,marketCapRange,location
TMCI,33,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
ALDX,34,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
MLYS,35,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
BRFS,36,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
QUBT,37,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
DRD,38,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
PROP,39,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
MTSR,40,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
YALA,41,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
GTN,42,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
FNGD,43,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
ARBE,44,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
BTU,45,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
AKBA,46,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
GETY,47,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
ALHC,48,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
CCIR,49,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
SRPT,0,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
HUYA,1,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
SANA,2,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
HCAI,3,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
SMCX,4,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
RR,5,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
HITI,6,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
BBAI,7,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
ARQQ,8,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
WRBY,9,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
RHLD,10,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
LPRO,11,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
LAES,12,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
PLCE,13,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
RCAT,14,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
TSLT,15,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
AEYE,16,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
APPS,17,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
LUNR,18,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
GAU,19,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
DOYU,20,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
TSLL,21,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
TSLR,22,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
IHRT,23,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
INOD,24,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
ZVIA,25,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
CAPR,26,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
BIOX,27,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
BYON,28,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
ANNX,29,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
WOLF,30,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
COOK,31,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
IREN,32,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
HIMS,33,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
HTZ,34,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
MGRM,35,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
BITF,36,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
INDI,37,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
MASS,38,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
FCEL,39,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
TNGX,40,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
RNA,41,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
WULF,42,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
BTDR,43,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
SNBR,44,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
GRRR,45,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
CIFR,46,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
KGEI,47,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
PLBY,48,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
PTLO,49,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
