symbol,rank,scanCode,priceRange,avgVolumeAbove,changePercent,marketCapRange,location
MLYS,33,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
TMCI,34,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
DRD,35,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
BRFS,36,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
PROP,37,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
MTSR,38,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
YALA,39,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
ALDX,40,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
BTU,41,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
FNGD,42,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
AKBA,43,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
CCIR,44,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
GTN,45,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
LWLG,46,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
SPCE,47,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
ARBE,48,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
SBSW,49,TOP_PERC_GAIN,"(1, 100)",100000,4,"(100, 10000)",STK.US.MAJOR
SRPT,0,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
HCAI,1,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
HUYA,2,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
SMCX,3,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
SANA,4,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
RR,5,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
BBAI,6,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
HITI,7,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
RHLD,8,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
WRBY,9,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
ARQQ,10,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
LAES,11,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
PLCE,12,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
APPS,13,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
TSLT,14,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
RCAT,15,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
AEYE,16,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
TSLL,17,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
LPRO,18,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
TSLR,19,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
LUNR,20,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
IHRT,21,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
CAPR,22,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
KGEI,23,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
BYON,24,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
GAU,25,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
DOYU,26,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
IREN,27,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
WOLF,28,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
INOD,29,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
ANNX,30,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
BTDR,31,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
HIMS,32,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
SNBR,33,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
GRRR,34,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
COOK,35,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
WULF,36,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
BIOX,37,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
FDMT,38,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
FCEL,39,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
BITF,40,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
TNGX,41,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
MGRM,42,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
INDI,43,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
PTLO,44,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
RNA,45,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
QMCO,46,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
VERV,47,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
ZVIA,48,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
BCAX,49,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
