date,open,high,low,close,volume,average,barCount
2025-02-20 06:00:00,1.32,1.32,1.32,1.32,8,1.32,1
2025-02-20 07:00:00,1.32,1.32,1.32,1.32,0,1.32,0
2025-02-20 08:00:00,1.32,1.32,1.32,1.32,0,1.32,0
2025-02-20 09:00:00,1.4,1.49,1.395,1.465,1179,1.45229,304
2025-02-20 10:00:00,1.46,1.5188,1.44,1.505,2376,1.48849,440
2025-02-20 11:00:00,1.505,1.575,1.5,1.57,2476,1.53119,560
2025-02-20 12:00:00,1.571,1.575,1.48,1.49,1493,1.52305,414
2025-02-20 13:00:00,1.4849,1.5,1.47,1.49,2973,1.48916,800
2025-02-20 14:00:00,1.495,1.54,1.47,1.54,1753,1.49848,637
2025-02-20 15:00:00,1.54,1.565,1.46,1.485,4197,1.4958,1774
2025-02-20 16:00:00,1.49,1.5595,1.4899,1.5595,40,1.4975,6
2025-02-20 17:00:00,1.5499,1.55,1.54,1.5494,257,1.54982,5
2025-02-20 18:00:00,1.55,1.55,1.5495,1.55,10,1.54992,4
2025-02-20 19:00:00,1.55,1.55,1.55,1.55,0,1.55,0
2025-02-21 07:00:00,1.49,1.49,1.49,1.49,9,1.49,3
2025-02-21 08:00:00,1.5,1.53,1.485,1.49,13,1.49391,7
2025-02-21 09:00:00,1.49,1.5195,1.42,1.46,1891,1.45177,596
2025-02-21 10:00:00,1.46,1.5,1.44,1.495,2258,1.47328,768
2025-02-21 11:00:00,1.5,1.52,1.47,1.475,1227,1.49687,406
2025-02-21 12:00:00,1.47,1.49,1.45,1.49,691,1.47243,220
2025-02-21 13:00:00,1.49,1.49,1.43,1.45,879,1.46387,308
2025-02-21 14:00:00,1.46,1.48,1.4485,1.4701,1516,1.46541,583
2025-02-21 15:00:00,1.47,1.76,1.47,1.65,22202,1.60673,5746
2025-02-21 16:00:00,1.68,1.72,1.52,1.69,34582,1.67891,66
2025-02-21 17:00:00,1.69,1.7396,1.69,1.7396,8,1.7037,3
2025-02-21 18:00:00,1.7325,1.7325,1.66,1.66,18,1.68961,4
2025-02-21 19:00:00,1.73,1.73,1.73,1.73,2,1.73,1
2025-02-24 07:00:00,1.71,1.71,1.71,1.71,3,1.71,3
2025-02-24 08:00:00,1.7,1.72,1.7,1.71,8,1.715,3
2025-02-24 09:00:00,1.68,1.7,1.5,1.505,1441,1.58044,264
2025-02-24 10:00:00,1.5,1.52,1.45,1.49,1325,1.48445,289
2025-02-24 11:00:00,1.482,1.49,1.465,1.4801,373,1.483,107
2025-02-24 12:00:00,1.48,1.505,1.45,1.505,720,1.4836,163
2025-02-24 13:00:00,1.5,1.53,1.5,1.53,352,1.51791,70
2025-02-24 14:00:00,1.54,1.549,1.51,1.51,274,1.53681,27
2025-02-24 15:00:00,1.515,1.5175,1.49,1.5,2454,1.50378,408
2025-02-24 16:00:00,1.48,1.48,1.47,1.47,59,1.47903,2
2025-02-24 17:00:00,1.47,1.47,1.47,1.47,0,1.47,0
2025-02-24 18:00:00,1.47,1.47,1.47,1.47,0,1.47,0
2025-02-24 19:00:00,1.48,1.48,1.48,1.48,1,1.48,1
2025-02-25 09:00:00,1.45,1.4791,1.36,1.3646,953,1.39499,158
2025-02-25 10:00:00,1.371,1.39,1.32,1.34,1921,1.34411,274
2025-02-25 11:00:00,1.3301,1.34,1.3,1.3101,773,1.31362,164
2025-02-25 12:00:00,1.315,1.32,1.31,1.32,137,1.31744,34
2025-02-25 13:00:00,1.32,1.33,1.32,1.325,253,1.32296,29
2025-02-25 14:00:00,1.325,1.36,1.32,1.35,536,1.33039,374
2025-02-25 15:00:00,1.35,1.39,1.3,1.305,952,1.33036,405
2025-02-25 16:00:00,1.3,1.37,1.3,1.37,45,1.31104,4
2025-02-25 17:00:00,1.37,1.37,1.37,1.37,0,1.37,0
2025-02-25 18:00:00,1.37,1.37,1.37,1.37,0,1.37,0
