datetime,open,high,low,close,volume
2020-12-30 15:55:00,231.91333,232.16333,231.26666,231.5496,2786913.0
2020-12-30 15:50:00,231.37333,232.0,231.19668,231.84666,2181597.0
2020-12-30 15:45:00,231.40446,231.40763,230.80001,231.34324,1167552.0
2020-12-30 15:40:00,231.19,231.45229,230.91667,231.40002,1289958.0
2020-12-30 15:35:00,230.60333,231.26666,230.5,231.16364,1362480.0
2020-12-30 15:30:00,230.21667,230.95333,230.17334,230.66667,1262979.0
2020-12-30 15:25:00,230.48401,230.77667,230.03666,230.21667,1170444.0
2020-12-30 15:20:00,229.44,230.61214,229.44,230.49441,2028945.0
2020-12-30 15:15:00,230.34666,230.34666,229.24003,229.43331,2348454.0
2020-12-30 15:10:00,230.86546,231.04333,230.09987,230.35333,1857159.0
2020-12-30 15:05:00,230.85333,231.66667,230.81333,230.83533,1718334.0
2020-12-30 15:00:00,231.02,231.32666,230.63999,230.84869,1080702.0
2020-12-30 14:55:00,231.18166,231.19999,230.4,231.02,1971822.0
2020-12-30 14:50:00,231.45341,231.5,230.91333,231.1861,1246452.0
2020-12-30 14:45:00,231.94832,231.94832,230.92668,231.46334,2366409.0
2020-12-30 14:40:00,231.25,232.19999,231.21999,231.96,3157476.0
2020-12-30 14:35:00,230.87671,231.42,230.77667,231.25,1246407.0
2020-12-30 14:30:00,231.43667,231.66667,230.75,230.90334,2264064.0
2020-12-30 14:25:00,231.45483,231.56667,231.28001,231.42668,1425882.0
2020-12-30 14:20:00,231.09666,231.47666,230.88334,231.47201,1708533.0
2020-12-30 14:15:00,230.66667,231.33333,230.66667,230.97833,2164182.0
2020-12-30 14:10:00,230.0,231.13953,229.96999,230.66793,2885325.0
2020-12-30 14:05:00,229.75667,230.0,229.68667,229.98999,1622709.0
2020-12-30 14:00:00,229.43333,229.79667,229.30001,229.71834,1079139.0
2020-12-30 13:55:00,229.05001,229.59737,229.01666,229.37333,766605.0
2020-12-30 13:50:00,229.57499,229.82332,229.05001,229.07332,1238196.0
2020-12-30 13:45:00,229.33,229.66667,229.14667,229.624,1571172.0
2020-12-30 13:40:00,228.73083,229.33333,228.67,229.33333,1512552.0
2020-12-30 13:35:00,228.71334,228.96,228.59001,228.73334,649416.0
2020-12-30 13:30:00,229.08563,229.12203,228.4,228.74333,937644.0
2020-12-30 13:25:00,228.78499,229.16667,228.52334,229.09666,1288428.0
2020-12-30 13:20:00,228.59727,229.0,228.45176,228.77458,1187160.0
2020-12-30 13:15:00,227.92334,228.60588,227.86666,228.5933,840177.0
2020-12-30 13:10:00,228.11222,228.16667,227.66667,227.89996,809616.0
2020-12-30 13:05:00,228.6,228.61001,227.94999,228.09666,1031322.0
2020-12-30 13:00:00,228.1,228.65999,228.09003,228.64667,1054623.0
2020-12-30 12:55:00,228.25334,228.32666,227.9,228.05833,575049.0
2020-12-30 12:50:00,228.1,228.34167,227.79667,228.25,912852.0
2020-12-30 12:45:00,227.89333,228.19668,227.7711,228.1,726561.0
2020-12-30 12:40:00,227.68667,227.94999,227.36666,227.94,910392.0
2020-12-30 12:35:00,228.21,228.36011,227.46667,227.63334,915315.0
2020-12-30 12:30:00,228.13,228.6,228.07336,228.19334,1210632.0
2020-12-30 12:25:00,227.87667,228.31663,227.80332,228.05967,851358.0
2020-12-30 12:20:00,228.22666,228.39667,227.83333,227.84776,1407435.0
2020-12-30 12:15:00,228.30833,228.99666,228.07001,228.2195,2591901.0
2020-12-30 12:10:00,227.98334,228.33333,227.77667,228.29667,1758336.0
2020-12-30 12:05:00,228.02667,228.02667,227.52,227.96649,1472910.0
2020-12-30 12:00:00,227.17668,228.145,227.00336,228.0554,1945716.0
2020-12-30 11:55:00,226.80001,227.26333,226.71999,227.08,1010571.0
2020-12-30 11:50:00,226.79506,226.91333,226.45333,226.76009,1245591.0
2020-12-30 11:45:00,227.01001,227.83,226.46667,226.77667,2363142.0
2020-12-30 11:40:00,226.92668,227.33333,226.84001,227.01333,1070925.0
2020-12-30 11:35:00,227.19482,227.56,226.87667,226.9542,1526694.0
2020-12-30 11:30:00,227.46434,227.60881,226.90666,227.23667,2038101.0
2020-12-30 11:25:00,226.51672,227.81663,226.23899,227.45667,4052586.0
2020-12-30 11:20:00,226.308,226.66667,226.06667,226.53001,1827798.0
2020-12-30 11:15:00,225.3859,226.36434,225.3859,226.30284,1773819.0
2020-12-30 11:10:00,225.54667,226.09666,224.93333,225.43667,2104947.0
2020-12-30 11:05:00,224.72666,225.61643,224.66667,225.50336,1444581.0
2020-12-30 11:00:00,224.66667,225.0,224.63167,224.725,968817.0
2020-12-30 10:55:00,224.74683,224.82666,224.4755,224.65666,659541.0
